id,lastCrawl,lat,lng,name,crawlingEnabled,seedUrl
383,1630488222650,48.15266175,9.47418128372823,Riedlingen H,0,http://www.fh-riedlingen.de/de/
385,1630488222650,51.49730305,10.8101953396901,Nordhausen H,0,http://www.hs-nordhausen.de
386,1630488222650,53.5827563,10.05023,Hamburg FernH,0,http://www.hamburger-fh.de
387,1630488222650,49.813185,8.61569756860737,Darmstadt FernH,0,http://www.wb-fernstudium.de
388,1630488222650,51.2657387,9.9629295,Nordhessen FH,0,http://www.diploma.de
389,1630488222650,48.3803743,10.00905245,Neu-Ulm H,0,http://www.hs-neu-ulm.de
390,1630488222650,52.7214266,8.2795281,Vechta/Diepholz/Oldenburg HWT,0,http://www.phwt.de
391,1630488222650,49.4586543,11.1081811511655,Nürnberg HfM,0,http://www.hfm-nuernberg.de
394,1630488222650,51.0289748,13.7709194,Dresden HfTanz,0,http://www.palucca.eu
396,1630488222650,53.55932245,9.98346337494968,Hamburg BLS,0,http://www.law-school.de
397,1630488222650,53.1677197,8.65116522354868,Bremen JU,0,http://www.jacobs-university.de/
399,1630488222650,50.64213085,7.22972299188084,Bad Honnef - Bonn IUBH,0,http://www.iubh.de/de/
400,1630488222650,52.5131135,13.47655,Berlin SHB,0,http://www.steinbeis-hochschule.de
401,1630488222650,52.0177975,8.5336718,Bielefeld FHM,0,http://www.fh-mittelstand.de
403,1630488222650,49.9721284,9.16168596706117,Aschaffenburg H,0,http://www.h-ab.de
405,1630488222650,51.3844131,7.7190155,Iserlohn BiTS,0,http://www.bits-hochschule.de/de/?partnerID=200260
406,1630488222650,48.1361527,11.5243464,München MBS,0,http://www.munich-business-school.de
408,1630488222650,47.67227865,9.15611950057521,Konstanz AllensbachH,0,https://www.allensbach-hochschule.de/
409,1630488222650,49.9394308,11.5724613676246,Bayreuth HfKiM,0,http://www.hfk-bayreuth.de
413,1630488222650,51.3773961,7.69631037452088,Südwestfalen FH,0,http://www.fh-swf.de
414,1630488222650,50.83406105,6.9054710179469,Brühl EUFH,0,http://www.eufh.de
415,1630488222650,52.513649,13.3219909,Berlin SRH,0,http://www.srh-hochschule-berlin.de
416,1630488222650,49.0248675,12.0986040896504,Regensburg HfKiM,0,http://www.hfkm-regensburg.de
419,1630488222650,50.7461663,7.02638617284195,Alfter HfK,0,http://www.alanus.edu
420,1630488222650,53.6052583,10.1544308,Hamburg EFH,0,http://www.euro-fh.de
422,1630488222650,50.7211168,7.11298544875297,Bonn HSF,0,http://www.s-hochschule.de
423,1630488222650,52.5037671,13.3962183,Berlin MDH,0,http://www.mediadesign.de
424,1630488222650,50.2125734,8.6502697,Bad Homburg accadisFH,0,http://www.accadis.com
428,1630488222650,53.5501086,9.9895226,Hamburg HSBA,0,http://www.hsba.de
429,1630488222650,49.00664235,8.39405151637065,Karlsruhe IKH,0,http://www.karlshochschule.de
430,1630488222650,48.48705535,9.21132668656187,Reutlingen ThH,0,http://www.th-reutlingen.de
431,1630488222650,53.1036094,8.8597304,Bremen FernFH,0,http://www.apollon-hochschule.de/redirect.php?id=32
432,1630488222650,53.54021475,10.0048204438158,Hamburg HCU,0,http://www.hcu-hamburg.de
433,1630488222650,53.4774762,9.70474226104,Buxtehude FH,0,http://www.genialdual.de
434,1630488222650,50.096806,8.5381935,Frankfurt am Main FHProvadis,0,http://www.provadis-hochschule.de/
436,1630488222650,48.1385271,11.5524681,München MAW,0,http://www.macromedia-fachhochschule.de/
438,1630488222650,48.7143631,8.7398602,Calw H,0,http://www.hochschule-calw.de
439,1630488222650,48.3073928,11.9072412,Erding HAM,0,http://www.fham.de
440,1630488222650,50.6613812,7.8257899631768,Hachenburg HBundesbank (Verw),0,http://www.hs-bundesbank.de
